-2.699498485409901 0.2543571207874811 2.553806434391087
-3.4988484536328066 -2.156903994829965 1.7247967993275226
-0.13901651014801186 -1.3820689053441266 -2.8998031727911204
-3.4001563548170695 -4.2275579256139935 1.052413293065222
-1.9627361874114095 -5.514918843435451 0.3767367595733333
-3.6607124561154336 -1.453214699702082 1.9558390668251397
-2.1722291709805606 -2.808489982591412 3.7715799234713536
-4.2873710153493985 0.2155110087419505 -0.21247197516988514
-1.5059077450197051 1.9212819489748494 1.0688950465021474
-2.4481493588426018 0.21502331878491843 1.8877278095394838
-1.4781260895500201 -5.080831658954239 0.3686971387878436
-2.503210677309311 -3.698400167734885 2.4466703564516186
-3.916225498965874 1.3767863836859675 -0.7125387780011181
-3.431515798354729 -3.399448482388324 1.2976835255314016
1.2878990743702579 -0.5657621827432484 2.4471981979848656
-3.7941903732012547 -2.2928906140732113 1.0243605176650945
-1.8286058817304298 -2.2670775225978823 -2.438168535051429
-0.5689430468536563 1.8280210650421753 2.2484354586776334
0.13328666078761753 -2.0463658785153562 0.2930426042213089
-0.3496450096338992 -3.397782238916639 -1.9449956186227801
1.4024416878236412 -1.0541267239213128 0.6632567882831983
-2.9974197806762897 -3.490700909869612 2.1723344397302116
-1.2449312211638317 -2.704011922946258 0.4673907629580367
-0.6037653695243793 -1.1319708119246699 3.1353500040448803
-1.349538213413524 -1.3149136535513826 0.20006354609387245
-2.2599603442648624 -1.4761660195625201 1.5990260620577987
-0.6439061785564111 -0.5054273259175011 4.083050963417122
-0.11440980619781382 -0.1264077322372601 1.6001891519647822
0.030742223939587143 -2.972349132079829 -0.7848412782139995
-0.21170729650129116 -0.4533379050915969 2.4011705729082675
-4.193753318517484 -1.0028429303809907 -0.5724095089909302
-1.3536686701624687 -1.5430462899642359 0.7415940210146541
-0.6930114008593802 -4.463314895735532 2.577711596899442
1.2555318490290253 -3.1475203045136073 -0.16387871389502529
0.7356250225711154 -3.8222880864457993 0.264312239143899
0.2558653673072646 0.19134038527015917 3.260774548362739
-1.3412424168674473 1.5533315294584602 2.4298632167432896
